68,0.012288,0.003072,0.006144,0.337920,10.329920,4.459091,10.337954
69,0.012288,0.003072,0.006144,0.337920,10.360896,4.488070,10.368995
70,0.013312,0.003072,0.006144,0.337920,10.353248,4.494579,10.361054
71,0.012288,0.003072,0.006144,0.337920,10.341920,4.495340,10.349745
72,0.012288,0.003072,0.006144,0.337920,10.359584,4.517469,10.367754
73,0.012288,0.003232,0.006144,0.336896,10.392160,4.539069,10.399974
74,0.012288,0.003072,0.006144,0.337920,10.398784,4.550019,10.406714
75,0.012576,0.003072,0.006144,0.337920,10.526016,4.541149,10.534063
76,0.012288,0.003296,0.006400,0.336896,10.421184,4.528040,10.429163
77,0.012288,0.003072,0.006144,0.337920,10.410624,4.516110,10.418504
78,0.012288,0.003072,0.006144,0.337920,10.299104,4.438621,10.307355
79,0.012288,0.003072,0.006144,0.337920,10.265920,4.414981,10.273736
80,0.012448,0.003072,0.007168,0.337920,10.240064,4.397361,10.247945
81,0.012608,0.002464,0.005120,0.336896,10.198112,4.354932,10.206177
82,0.012288,0.003072,0.006144,0.338304,10.181632,4.346392,10.189756
83,0.011264,0.003072,0.006144,0.337920,10.199776,4.341731,10.207526
84,0.012288,0.003200,0.006144,0.336896,10.166080,4.320872,10.174027
85,0.012288,0.003072,0.006272,0.337984,10.163712,4.318272,10.171656
86,0.012288,0.003104,0.006400,0.337920,10.107456,4.273912,10.115697
87,0.012288,0.003072,0.006144,0.337920,10.100416,4.255333,10.108158
88,0.013312,0.003072,0.006144,0.337920,10.076352,4.233682,10.084287
89,0.012288,0.003328,0.006144,0.336896,10.054912,4.193693,10.062658
90,0.012288,0.003072,0.006144,0.338048,10.002144,4.152254,10.010069
91,0.013312,0.003072,0.006144,0.337920,9.965216,4.117614,9.973288
92,0.012288,0.003072,0.006144,0.337920,9.933824,4.077995,9.941640
93,0.013312,0.003072,0.006144,0.337920,9.837472,4.008626,9.845260
94,0.013312,0.003072,0.006144,0.337920,9.823520,3.982685,9.831550
95,0.012288,0.003072,0.006144,0.337920,9.772544,3.918306,9.780421
96,0.012288,0.003072,0.006176,0.337984,9.723616,3.878057,9.731531
97,0.012512,0.002048,0.006144,0.337920,9.683872,3.836897,9.691583
98,0.012288,0.002432,0.006144,0.337920,9.634400,3.800908,9.642292
99,0.012288,0.003072,0.006176,0.337920,9.626880,3.769468,9.634813
100,0.012640,0.003072,0.006144,0.337184,9.568192,3.701429,9.576563
101,0.013312,0.002048,0.006144,0.337920,9.555776,3.687519,9.563863
102,0.013312,0.003072,0.006144,0.337920,9.517696,3.666159,9.525544
103,0.012288,0.002464,0.006144,0.337088,9.445664,3.606349,9.453825
104,0.012288,0.003360,0.006464,0.336896,9.434848,3.588160,9.443064
105,0.012288,0.003168,0.006272,0.337920,9.435872,3.587960,9.443755
106,0.012320,0.003136,0.006272,0.337920,9.410592,3.568520,9.418425
107,0.012416,0.003264,0.005120,0.337920,9.444544,3.590130,9.452204
108,0.012288,0.003072,0.006144,0.337920,9.464544,3.622330,9.472765
109,0.013312,0.003072,0.006144,0.337920,9.492672,3.635199,9.500634
110,0.012288,0.003072,0.006144,0.337920,9.603904,3.701188,9.612173
111,0.012288,0.003072,0.006144,0.337920,9.553152,3.715119,9.560973
112,0.012288,0.003072,0.006144,0.337920,9.585056,3.724968,9.592933
113,0.012288,0.003296,0.006144,0.336896,9.584416,3.744588,9.592513
114,0.012288,0.003072,0.006208,0.337920,9.629504,3.781628,9.637643
115,0.012288,0.003072,0.006144,0.337920,9.682976,3.825078,9.691042
116,0.012288,0.003072,0.006144,0.337920,9.652544,3.821748,9.660422
117,0.012288,0.003264,0.006144,0.337920,9.690688,3.842547,9.698522
118,0.012288,0.003072,0.006144,0.336896,9.725440,3.886537,9.733431
119,0.012288,0.003104,0.006368,0.337920,9.725888,3.873497,9.733802
120,0.012480,0.003328,0.006144,0.337920,9.712064,3.855388,9.720191
121,0.012288,0.003072,0.006144,0.338112,9.745728,3.900957,9.753881
122,0.012416,0.003264,0.006368,0.337920,9.553632,3.698449,9.561854
123,0.012288,0.003072,0.006144,0.338080,9.571296,3.729479,9.579023
124,0.012288,0.003264,0.005120,0.337920,9.592320,3.758558,9.600413
125,0.012608,0.002432,0.006144,0.337920,9.650336,3.781567,9.658062
126,0.012288,0.003072,0.006240,0.337920,9.664096,3.815268,9.672132
127,0.012288,0.003072,0.006144,0.337920,9.677696,3.829287,9.685632
128,0.012288,0.003072,0.006144,0.337920,9.728896,3.860887,9.736812
129,0.012288,0.003136,0.006400,0.337920,9.745440,3.864917,9.753221
130,0.012288,0.003104,0.006368,0.337920,9.718976,3.866757,9.726772
131,0.012288,0.003072,0.006144,0.337920,9.748672,3.927276,9.756691
132,0.012288,0.003360,0.005472,0.336896,9.740448,3.903496,9.748571
133,0.012288,0.003072,0.006144,0.337920,9.789984,3.934696,9.797701
134,0.012288,0.003072,0.006144,0.338112,9.795200,3.943966,9.803371
